Rehabber,Age,AgeCode,Diagnosis,DiagnosisCode,Disposition,DisCode,SkywayCode
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SOS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SOS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SOS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SOS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SOS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SOS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SOS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SOS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SOS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SOS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SOS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SOS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SOS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SOS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SOS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SOS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SSS,Immature,1,Miscellaneous Trauma,3,Released,3,0
SOS,Immature,1,Toxins,4,Died,1,0
SOS,Immature,1,Toxins,4,Died,1,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Toxins,4,Released,3,0
SOS,Immature,1,Toxins,4,Released,3,0
SSS,Immature,1,Animal or Human Interaction,5,Released,3,0
SOS,Immature,1,Electrocution,5,Died,1,0
SSS,Immature,1,Electrocution,5,Released,3,0
SOS,Immature,1,Infection,5,Died,1,0
SOS,Immature,1,Infection,5,Died,1,0
SSS,Immature,1,Infection,5,Released,3,0
SSS,Immature,1,Infection,5,Released,3,0
SOS,Immature,1,NA,5,Died,1,0
SOS,Immature,1,NA,5,Died,1,0
SOS,Immature,1,NA,5,Died,1,0
SOS,Immature,1,NA,5,Died,1,0
SOS,Immature,1,NA,5,Died,1,0
SOS,Immature,1,NA,5,Died,1,0
SOS,Immature,1,NA,5,Died,1,0
SOS,Immature,1,NA,5,Died,1,0
SOS,Immature,1,NA,5,Died,1,0
SOS,Immature,1,NA,5,Died,1,0
SOS,Immature,1,NA,5,Died,1,0
SOS,Immature,1,NA,5,Died,1,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SOS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SOS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SOS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SOS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SOS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SOS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SOS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SOS,Immature,1,NA,5,Released,3,0
SOS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SOS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SSS,Immature,1,NA,5,Released,3,0
SOS,Immature,1,NA,5,Released,3,0
SOS,Immature,1,NA,5,Released,3,0
SSS,Adult,0,Fishing Related,1,Died,1,1
SSS,Adult,0,Fishing Related,1,Died,1,1
SSS,Adult,0,Fishing Related,1,Died,1,1
SSS,Adult,0,Fishing Related,1,Died,1,1
SSS,Adult,0,Fishing Related,1,Died,1,1
SOS,Adult,0,Fishing Related,1,Died,1,1
SOS,Adult,0,Fishing Related,1,Died,1,1
SSS,Adult,0,Fishing Related,1,Died,1,1
SSS,Adult,0,Fishing Related,1,Died,1,1
SSS,Adult,0,Fishing Related,1,Died,1,1
SSS,Adult,0,Fishing Related,1,Died,1,1
SSS,Adult,0,Fishing Related,1,Died,1,1
SSS,Adult,0,Fishing Related,1,Died,1,1
SSS,Adult,0,Fishing Related,1,Died,1,1
SSS,Adult,0,Fishing Related,1,Died,1,1
SSS,Adult,0,Fishing Related,1,Died,1,1
SSS,Adult,0,Fishing Related,1,Released,3,1
SSS,Adult,0,Fishing Related,1,Released,3,1
SSS,Adult,0,Fishing Related,1,Released,3,1
SSS,Adult,0,Fishing Related,1,Released,3,1
SSS,Adult,0,Fishing Related,1,Released,3,1
SSS,Adult,0,Fishing Related,1,Released,3,1
SSS,Adult,0,Fishing Related,1,Released,3,1
SOS,Adult,0,Fishing Related,1,Released,3,1
SSS,Adult,0,Fishing Related,1,Released,3,1
SSS,Adult,0,Fishing Related,1,Released,3,1
SSS,Adult,0,Fishing Related,1,Released,3,1
SSS,Adult,0,Fishing Related,1,Released,3,1
SOS,Adult,0,Fishing Related,1,Released,3,1
SSS,Adult,0,Fishing Related,1,Released,3,1
SSS,Adult,0,Fishing Related,1,Released,3,1
SSS,Adult,0,Fishing Related,1,Released,3,1
SSS,Adult,0,Fishing Related,1,Released,3,1
SSS,Adult,0,Fishing Related,1,Released,3,1
SSS,Adult,0,Fishing Related,1,Released,3,1
SOS,Adult,0,Fishing Related,1,Released,3,1
SSS,Adult,0,Emaciation/dehydration/failure to thrive,2,Released,3,1
SOS,Adult,0,Miscellaneous Trauma,3,Died,1,1
SOS,Adult,0,Miscellaneous Trauma,3,NA,NA,1
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,1
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,1
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,1
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,1
SOS,Adult,0,Miscellaneous Trauma,3,Released,3,1
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,1
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,1
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,1
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,1
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,1
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,1
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,1
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,1
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,1
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,1
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,1
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,1
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,1
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,1
SSS,Adult,0,Infection,5,Released,3,1
SOS,Adult,0,NA,5,Released,3,1
SOS,Adult,0,NA,5,Released,3,1
SSS,Adult,0,Discarded Carcass,1,Released,3,0
SSS,Adult,0,Discarded Carcass,1,Released,3,0
SOS,Adult,0,Entrapment/Netting/Other,1,Released,3,0
SSS,Adult,0,Entrapment/Netting/Other,1,Released,3,0
SOS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SOS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SOS,Adult,0,Fishing Related,1,Died,1,0
SOS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SOS,Adult,0,Fishing Related,1,Died,1,0
SOS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SOS,Adult,0,Fishing Related,1,Died,1,0
SOS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SOS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SOS,Adult,0,Fishing Related,1,Died,1,0
SOS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SOS,Adult,0,Fishing Related,1,Died,1,0
SOS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SOS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SOS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SOS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SOS,Adult,0,Fishing Related,1,Died,1,0
SOS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SOS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
SSS,Adult,0,Fishing Related,1,Died,1,0
